0.0,
0.0,
0.0,
1.6,
1.6,
1.6,
1.6,
1.6,
1.5,
1.5,
1.5,
1.5,
1.5,
3.0,
3.0,
3.0,
3.0,
3.0,
2.7,
2.7,
2.7,
2.7,
2.7,
8.1,
8.1,
8.1,
8.1,
8.1,
12.3,
12.3,
12.3,
12.3,
12.3,
12.1,
12.1,
12.1,
12.1,
12.1,
12.7,
12.7,
12.7,
12.7,
12.7,
11.7,
11.7,
11.7,
11.7,
11.7,
11.6,
11.6,
11.6,
11.6,
11.6,
17.8,
17.8,
17.8,
17.8,
17.8,
18.8,
18.8,
18.8,
18.8,
18.8,
20.5,
20.5,
20.5,
20.5,
20.5,
20.5,
20.5,
20.5,
20.5,
20.4,
20.4,
20.4,
20.4,
20.4,
22.8,
22.8,
22.8,
22.8,
22.8,
23.4,
23.4,
23.4,
23.4,
23.4,
25.5,
25.5,
25.5,
25.5,
25.5,
30.7,
30.7,
30.7,
30.7,
30.7,
35.4,
35.4,
35.4,
35.4,
35.4,
39.0,
39.0,
39.0,
39.0,
39.0,
38.3,
38.3,
38.3,
38.3,
38.3,
40.8,
40.8,
40.8,
40.8,
40.8,
38.4,
38.4,
38.4,
38.4,
38.4,
40.1,
40.1,
40.1,
40.1,
40.1,
39.3,
39.3,
39.3,
39.3,
39.3,
40.9,
40.9,
40.9,
40.9,
40.9,
42.5,
42.5,
42.5,
42.5,
42.5,
42.3,
42.3,
42.3,
42.3,
42.3,
42.1,
42.1,
42.1,
42.1,
42.1,
39.5,
39.5,
39.5,
39.5,
39.5,
40.4,
40.4,
40.4,
40.4,
40.4,
39.5,
39.5,
39.5,
39.5,
39.5,
38.0,
38.0,
38.0,
38.0,
38.0,
37.3,
37.3,
37.3,
37.3,
37.3,
39.1,
39.1,
39.1,
39.1,
39.1,
37.6,
37.6,
37.6,
37.6,
37.6,
38.6,
38.6,
38.6,
38.6,
38.6,
36.3,
36.3,
36.3,
36.3,
36.3,
34.2,
34.2,
34.2,
34.2,
34.2,
32.3,
32.3,
32.3,
32.3,
32.3,
32.1,
32.1,
32.1,
32.1,
32.1,
39.1,
39.1,
39.1,
39.1,
39.1,
37.6,
37.6,
37.6,
37.6,
37.6,
37.0,
37.0,
37.0,
37.0,
37.0,
35.6,
35.6,
35.6,
35.6,
35.6,
40.0,
40.0,
40.0,
40.0,
40.0,
39.2,
39.2,
39.2,
39.2,
39.2,
36.0,
36.0,
36.0,
36.0,
36.0,
33.1,
33.1,
33.1,
33.1,
33.1,
30.5,
30.5,
30.5,
30.5,
30.5,
